entrepreneur married secondary no yes telephone unknown,no
retired married primary no no cellular unknown,yes
blue-collar married secondary yes yes cellular unknown,no
technician married secondary no yes cellular unknown,no
blue-collar single secondary yes yes cellular unknown,no
management married tertiary no no unknown unknown,no
management married tertiary no no cellular unknown,yes
unemployed married secondary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
management single tertiary yes no cellular unknown,no
management married primary yes no cellular unknown,yes
blue-collar single secondary yes no unknown unknown,no
admin. married secondary yes no cellular failure,no
management married tertiary yes yes cellular other,no
student single unknown no no cellular unknown,no
management single tertiary no no cellular unknown,no
blue-collar single secondary yes no cellular failure,no
blue-collar married primary yes no cellular other,no
entrepreneur married primary no no cellular unknown,no
admin. divorced secondary yes yes cellular unknown,no
blue-collar married secondary yes no cellular failure,yes
technician single secondary no no telephone unknown,no
technician married secondary no no unknown unknown,no
technician single secondary yes no cellular unknown,no
management single tertiary no no cellular success,no
management married unknown no no cellular unknown,no
admin. single tertiary yes no unknown unknown,no
blue-collar married secondary yes yes unknown unknown,no
blue-collar divorced primary yes no cellular unknown,no
retired divorced secondary no no unknown unknown,yes
housemaid married primary yes no telephone unknown,no
technician married tertiary no no cellular success,yes
blue-collar married secondary no no telephone unknown,no
management married tertiary yes yes cellular unknown,no
blue-collar married unknown yes no unknown unknown,no
admin. married secondary yes yes unknown unknown,no
blue-collar married primary no yes telephone unknown,no
management married tertiary no no cellular success,yes
admin. single secondary yes no unknown unknown,no
services married secondary yes no telephone unknown,no
management married secondary yes no unknown unknown,no
admin. married primary no no cellular other,no
blue-collar married primary no no cellular unknown,no
blue-collar divorced secondary no no unknown unknown,no
management married tertiary yes no cellular failure,no
management single tertiary no no cellular unknown,no
retired married secondary no yes cellular unknown,no
blue-collar married secondary yes no cellular other,no
management married secondary no no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar divorced secondary yes no unknown unknown,no
blue-collar married secondary no no cellular success,no
blue-collar married secondary yes no unknown unknown,yes
services single secondary yes no cellular other,no
blue-collar single tertiary yes no cellular unknown,no
management married tertiary no no unknown unknown,no
management married tertiary no no cellular unknown,no
entrepreneur married tertiary yes yes cellular unknown,no
management married secondary yes no unknown unknown,no
entrepreneur married primary no no telephone failure,no
blue-collar single tertiary yes no unknown unknown,no
blue-collar married unknown yes no unknown unknown,no
technician single secondary yes no cellular success,no
admin. married secondary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
admin. married secondary no no telephone unknown,no
